city_ascii,state_id,lat,lng
El Paso de Robles,CA,35.6394,-120.656
East Orange,NJ,40.7651,-74.2117
Sumter,SC,33.9392,-80.393
Grand Forks,ND,47.9214,-97.0884
Bristol,TN,36.5572,-82.2154
Michigan City,IN,41.7092,-86.869
Gary,IN,41.5905,-87.3473
Dubuque,IA,42.5002,-90.707
Schenectady,NY,42.8025,-73.9275
Casper,WY,42.842,-106.3208
Hanford,CA,36.3274,-119.6549
Shawnee,KS,39.0158,-94.8076
South Hill,WA,47.1198,-122.2853
Eagan,MN,44.817,-93.1638
Union City,CA,37.6032,-122.0181
Weston,FL,26.1006,-80.4054
Kankakee,IL,41.102,-87.8643
Leander,TX,30.5728,-97.8618
Hammond,LA,30.5061,-90.4563
Corvallis,OR,44.5698,-123.2779
Apex,NC,35.7237,-78.8743
Yorba Linda,CA,33.889,-117.7714
Bethesda,MD,38.9866,-77.1188
Haverhill,MA,42.7838,-71.0871
Palo Alto,CA,37.3905,-122.1468
Rockville,MD,39.0834,-77.1553
Spring,TX,30.0613,-95.383
Delray Beach,FL,26.455,-80.0905
Watsonville,CA,36.9206,-121.7708
Mount Vernon,WA,48.4203,-122.3115
Palatine,IL,42.118,-88.043
Victoria,TX,28.8287,-96.9849
Skokie,IL,42.036,-87.74
Morristown,TN,36.2043,-83.3001
Sammamish,WA,47.6017,-122.0416
Union City,NJ,40.7675,-74.0323
Queen Creek,AZ,33.2454,-111.6173
Alpharetta,GA,34.0704,-84.2738
Lima,OH,40.741,-84.112
Novi,MI,42.4786,-83.4893
Great Falls,MT,47.5022,-111.2996
Ames,IA,42.0256,-93.6217
Juana Diaz,PR,18.0532,-66.5044
Malden,MA,42.4305,-71.0576
Dundalk,MD,39.2704,-76.4942
Albany,OR,44.6272,-123.0965
Castro Valley,CA,37.7088,-122.0626
Dalton,GA,34.769,-84.972
Lynwood,CA,33.924,-118.2016
Pflugerville,TX,30.4515,-97.6018
Sebring,FL,27.477,-81.453
Kenner,LA,30.0109,-90.2549
Port Charlotte,FL,26.9918,-82.114
Waltham,MA,42.3889,-71.2423
Commerce City,CO,39.8641,-104.843
Brentwood,CA,37.9356,-121.719
North Little Rock,AR,34.7807,-92.2371
South San Francisco,CA,37.6538,-122.4196
Bellevue,NE,41.1485,-95.939
Burnsville,MN,44.7648,-93.2793
Greenwood,IN,39.6019,-86.1073
Rowlett,TX,32.9155,-96.5489
Laguna Niguel,CA,33.5275,-117.705
Bozeman,MT,45.6833,-111.0558
Port Orange,FL,29.1085,-81.0137
Reston,VA,38.9497,-77.3461
San Clemente,CA,33.4499,-117.6102
Caldwell,ID,43.6453,-116.6594
Coon Rapids,MN,45.1755,-93.3094
Millcreek,UT,40.6892,-111.8292
Eden Prairie,MN,44.8488,-93.4595
Parkersburg,WV,39.2623,-81.542
Hamilton,OH,39.3939,-84.5653
Moore,OK,35.3293,-97.4757
Lakewood,WA,47.1628,-122.5299
Bay City,MI,43.5902,-83.8887
Bossier City,LA,32.5224,-93.6668
Council Bluffs,IA,41.2369,-95.8516
Huntersville,NC,35.406,-80.8716
Taylor,MI,42.226,-83.2688
Hendersonville,TN,36.3063,-86.5997
Sanford,FL,28.7891,-81.2757
La Habra,CA,33.9282,-117.9515
Horizon West,FL,28.4417,-81.6146
Dearborn Heights,MI,42.3164,-83.2769
St. Cloud,FL,28.2363,-81.2779
Pontiac,MI,42.6493,-83.2878
Richland,WA,46.2824,-119.2939
Marietta,GA,33.9533,-84.5422
Florence-Graham,CA,33.9682,-118.2447
Springfield,OR,44.0538,-122.9811
Encinitas,CA,33.0492,-117.261
Wellington,FL,26.6461,-80.2699
Palm Harbor,FL,28.0847,-82.7481
Montebello,CA,34.0155,-118.1108
Woodland,CA,38.6712,-121.75
Bristol,CT,41.6812,-72.9407
Jupiter,FL,26.92,-80.1128
La Mesa,CA,32.7703,-117.0204
Pico Rivera,CA,33.9901,-118.0888
San Rafael,CA,37.9905,-122.5221
Meriden,CT,41.5369,-72.7946
Euless,TX,32.8508,-97.08
Parker,CO,39.5084,-104.7753
Revere,MA,42.4189,-71.004
Stonecrest,GA,33.6842,-84.1372
Chapel Hill,NC,35.9271,-79.0391
White Plains,NY,41.022,-73.7547
Gardena,CA,33.8943,-118.3072
Palm Beach Gardens,FL,26.8466,-80.1679
Taunton,MA,41.9036,-71.0943
Monterey Park,CA,34.0497,-118.1326
West Allis,WI,43.0068,-88.0296
Santee,CA,32.8554,-116.9851
North Miami,FL,25.9008,-80.1686
Blue Springs,MO,39.0124,-94.2721
Des Plaines,IL,42.0345,-87.9008
Kokomo,IN,40.464,-86.1277
Petaluma,CA,38.2423,-122.6266
Shoreline,WA,47.7564,-122.3426
Medford,MA,42.4234,-71.1087
Taylorsville,UT,40.6569,-111.9493
Wylie,TX,33.0362,-96.5161
Cupertino,CA,37.3168,-122.0466
The Hammocks,FL,25.67,-80.4482
Margate,FL,26.2466,-80.2119
Carson City,NV,39.1511,-119.7476
Hoboken,NJ,40.7452,-74.0281
Madison,AL,34.7114,-86.7626
St. Clair Shores,MI,42.4925,-82.8961
St. Peters,MO,38.7825,-90.6061
Midwest City,OK,35.463,-97.371
Severn,MD,39.1355,-76.6956
Lake Havasu City,AZ,34.5006,-114.3113
Lenexa,KS,38.9609,-94.8018
Orland Park,IL,41.6075,-87.8619
Royal Oak,MI,42.5084,-83.1539
Bowie,MD,38.9549,-76.7406
Decatur,AL,34.5731,-86.9905
Bel Air South,MD,39.5022,-76.3113
Towson,MD,39.3944,-76.619
Casa Grande,AZ,32.9069,-111.7624
Coconut Creek,FL,26.2803,-80.1842
Kettering,OH,39.6956,-84.1494
Herriman,UT,40.4899,-112.017
Brookhaven,GA,33.8743,-84.3314
Oak Lawn,IL,41.7139,-87.7528
Lacey,WA,47.0462,-122.7933
Bartlett,TN,35.2337,-89.8195
Highland,CA,34.1113,-117.165
Kannapolis,NC,35.4764,-80.6408
Fountainebleau,FL,25.7723,-80.346
Fountain Valley,CA,33.7105,-117.9514
Bentonville,AR,36.3547,-94.2305
Bradenton,FL,27.4901,-82.5757
Smyrna,GA,33.8633,-84.5168
Sarasota,FL,27.3387,-82.5432
Apopka,FL,28.7015,-81.5316
National City,CA,32.6654,-117.0983
DeSoto,TX,32.5992,-96.8633
Berwyn,IL,41.8433,-87.7909
New Brunswick,NJ,40.487,-74.445
Apple Valley,MN,44.7457,-93.2004
Mount Prospect,IL,42.0641,-87.9375
Arcadia,CA,34.1342,-118.0373
Southaven,MS,34.9514,-89.9786
Tigard,OR,45.4237,-122.7845
Perth Amboy,NJ,40.5202,-74.2724
Chicopee,MA,42.1764,-72.5719
South Whittier,CA,33.9336,-118.0312
West Haven,CT,41.2739,-72.9672
Smyrna,TN,35.9687,-86.5264
Tinley Park,IL,41.567,-87.8049
Hacienda Heights,CA,33.997,-117.9727
Beaumont,CA,33.9076,-116.9766
San Jacinto,CA,33.797,-116.9916
Plainfield,NJ,40.6154,-74.4157
West Sacramento,CA,38.5557,-121.5505
Marana,AZ,32.4355,-111.1558
Yucaipa,CA,34.0336,-117.0429
Peabody,MA,42.5335,-70.9725
Rocky Mount,NC,35.9685,-77.804
Texas City,TX,29.4154,-94.9682
Kentwood,MI,42.8852,-85.5926
Manhattan,KS,39.1886,-96.6048
Colton,CA,34.0538,-117.3255
Aspen Hill,MD,39.0927,-77.0826
Diamond Bar,CA,33.9992,-117.8161
Huntington Park,CA,33.98,-118.2167
Wheaton,IL,41.8561,-88.1085
Pinellas Park,FL,27.8589,-82.7078
Aloha,OR,45.492,-122.8725
Oak Park,IL,41.8872,-87.7899
Minnetonka,MN,44.9322,-93.4598
Twin Falls,ID,42.5645,-114.4613
Edina,MN,44.8914,-93.3602
Westchester,FL,25.7471,-80.3523
Methuen Town,MA,42.734,-71.1889
Normal,IL,40.5217,-88.9884
Elyria,OH,41.376,-82.106
Grand Island,NE,40.9218,-98.3586
Novato,CA,38.092,-122.5575
Paramount,CA,33.8977,-118.1651
Kyle,TX,29.9932,-97.8852
Placentia,CA,33.8807,-117.8553
Wheaton,MD,39.0492,-77.0573
Kendale Lakes,FL,25.7081,-80.4078
Cathedral City,CA,33.8362,-116.4642
Florissant,MO,38.7996,-90.3269
Catalina Foothills,AZ,32.3046,-110.8838
West New York,NJ,40.7857,-74.0094
Lincoln,CA,38.8774,-121.2937
Dunwoody,GA,33.9418,-84.3122
Levittown,NY,40.7241,-73.5125
Palm Desert,CA,33.7378,-116.3695
Mooresville,NC,35.5847,-80.8266
Little Elm,TX,33.1858,-96.9295
Glendora,CA,34.1449,-117.8467
Burien,WA,47.4762,-122.3394
Aliso Viejo,CA,33.5792,-117.7289
Summerville,SC,33.0016,-80.1799
Collierville,TN,35.047,-89.6987
Tamiami,FL,25.7556,-80.4016
Wake Forest,NC,35.9632,-78.514
Hoffman Estates,IL,42.064,-88.1468
Westfield,IN,40.0341,-86.1529
Columbus,IN,39.2093,-85.9183
Troy,NY,42.7354,-73.6751
Country Club,FL,25.9407,-80.3102
Burleson,TX,32.517,-97.3344
East Honolulu,HI,21.2975,-157.7211
Levittown,PA,40.1533,-74.8531
Mishawaka,IN,41.6742,-86.1666
Grapevine,TX,32.9343,-97.0742
Cuyahoga Falls,OH,41.1641,-81.5207
Delano,CA,35.7662,-119.2635
Enid,OK,36.4063,-97.87
Milford city ,CT,41.2255,-73.0625
El Dorado Hills,CA,38.675,-121.049
Rosemead,CA,34.0689,-118.0823
McLean,VA,38.9436,-77.1943
Lakewood,OH,41.4822,-81.8008
Jeffersonville,IN,38.3376,-85.7026
Draper,UT,40.4957,-111.8605
Covina,CA,34.0903,-117.8818
Murray,UT,40.6498,-111.8874
Downers Grove,IL,41.7949,-88.0172
Rockwall,TX,32.9169,-96.4374
Chesterfield,MO,38.6589,-90.5803
St. Louis Park,MN,44.9488,-93.3649
Florin,CA,38.4832,-121.4043
Cypress,CA,33.8171,-118.0386
Eagle Mountain,UT,40.3137,-112.0114
North Bethesda,MD,39.0393,-77.1191
Azusa,CA,34.1386,-117.9124
Lawrence,IN,39.8674,-85.9904
Coral Gables,FL,25.7037,-80.2715
Everett,MA,42.4064,-71.0545
Bedford,TX,32.8464,-97.135
Antelope,CA,38.7153,-121.361
Dublin,OH,40.1112,-83.1454
Portage,MI,42.2,-85.5906
Biloxi,MS,30.4426,-88.9514
Titusville,FL,28.5727,-80.8193
Euclid,OH,41.5903,-81.5188
Ceres,CA,37.5952,-120.962
University,FL,28.0771,-82.4335
Stillwater,OK,36.1317,-97.0742
Leesburg,VA,39.1057,-77.5544
Bothell,WA,47.7735,-122.2044
Tuckahoe,VA,37.5878,-77.5858
Cedar Hill,TX,32.581,-96.9591
Poway,CA,32.9871,-117.0201
Cerritos,CA,33.8678,-118.0686
Hilo,HI,19.6883,-155.0863
Niagara Falls,NY,43.0921,-79.0147
Fort Pierce,FL,27.4255,-80.3431
San Luis Obispo,CA,35.2669,-120.669
Minot,ND,48.2375,-101.278
North Highlands,CA,38.6713,-121.3721
Ocoee,FL,28.5796,-81.5332
Roswell,NM,33.373,-104.5294
Wilson,NC,35.7311,-77.9284
Wauwatosa,WI,43.0616,-88.0347
Glenview,IL,42.0825,-87.8214
Middletown,CT,41.5476,-72.6549
Oro Valley,AZ,32.4208,-110.9767
Brea,CA,33.9254,-117.8655
Rancho Santa Margarita,CA,33.6318,-117.5988
Roseville,MI,42.5074,-82.9369
Mentor,OH,41.6893,-81.3362
Winter Garden,FL,28.5421,-81.5967
Newark,CA,37.5201,-122.0307
East Providence,RI,41.8065,-71.3565
Goose Creek,SC,32.9927,-80.0055
La Mirada,CA,33.9025,-118.0093
Huntsville,TX,30.7009,-95.5567
Rowland Heights,CA,33.9716,-117.8912
Beavercreek,OH,39.731,-84.0624
Los Banos,CA,37.063,-120.8406
Prescott,AZ,34.5849,-112.4473
Gallatin,TN,36.3782,-86.4698
Olive Branch,MS,34.961,-89.8469
Attleboro,MA,41.9311,-71.295
Salina,KS,38.8136,-97.6143
Farmington,NM,36.7555,-108.1823
Whitney,NV,36.1008,-115.0379
Potomac,MD,39.0141,-77.1943
Urbandale,IA,41.639,-93.7812
Strongsville,OH,41.3128,-81.8313
Pahrump,NV,36.2235,-115.9974
Hackensack,NJ,40.8891,-74.0462
Wentzville,MO,38.8153,-90.8669
Plainfield,IL,41.6207,-88.2253
Haltom City,TX,32.8176,-97.2707
Altamonte Springs,FL,28.6615,-81.3953
Keller,TX,32.9335,-97.2256
Odenton,MD,39.0661,-76.6938
Ashburn,VA,39.0277,-77.4714
Elmhurst,IL,41.8973,-87.9432
East Lansing,MI,42.748,-84.4836
Brentwood,TN,35.9918,-86.7758
Sayreville,NJ,40.4656,-74.3237
Sierra Vista,AZ,31.563,-110.3153
Morgan Hill,CA,37.1325,-121.6419
Bountiful,UT,40.8721,-111.8647
Littleton,CO,39.5915,-105.0188
Pearl City,HI,21.4031,-157.9566
Lake Ridge,VA,38.6847,-77.3066
Shakopee,MN,44.7745,-93.4772
Palm Springs,CA,33.8017,-116.5382
Clermont,FL,28.5325,-81.7208
Riverton,UT,40.5176,-111.9636
The Colony,TX,33.0925,-96.8976
Mankato,MN,44.1715,-93.9772
West Lafayette,IN,40.4432,-86.9238
Moorhead,MN,46.8673,-96.7461
Cleveland Heights,OH,41.5113,-81.5636
North Lauderdale,FL,26.2113,-80.2209
Fairfield,OH,39.3301,-84.5409
Sicklerville,NJ,39.7452,-74.9934
Fond du Lac,WI,43.7718,-88.4397
Cutler Bay,FL,25.5765,-80.3356
Rohnert Park,CA,38.3479,-122.6965
Oakley,CA,37.9929,-121.6952
Salem,MA,42.5129,-70.9021
Concord,NH,43.2305,-71.5595
Wilkes-Barre,PA,41.2469,-75.876
North Fort Myers,FL,26.7244,-81.8485
El Centro,CA,32.7865,-115.5595
Freeport,NY,40.6515,-73.585
Saratoga Springs,UT,40.345,-111.9154
Oakland Park,FL,26.178,-80.1528
Columbia,TN,35.6238,-87.0484
Greenacres,FL,26.627,-80.1371
Hicksville,NY,40.7637,-73.5245
Lompoc,CA,34.6618,-120.4714
Trujillo Alto,PR,18.3599,-66.0096
Lombard,IL,41.8741,-88.0157
Spanish Fork,UT,40.1101,-111.6405
Linden,NJ,40.6251,-74.2383
Waxahachie,TX,32.4035,-96.8446
Pittsfield,MA,42.4517,-73.2605
Channelview,TX,29.7914,-95.1144
Ormond Beach,FL,29.2985,-81.1014
Newnan,GA,33.3767,-84.7761
Woodbridge,VA,38.6409,-77.258
Holly Springs,NC,35.6526,-78.8399
Danville,CA,37.8121,-121.9698
Burke,VA,38.7773,-77.2633
Huber Heights,OH,39.8595,-84.113
West Babylon,NY,40.7129,-73.3585
Delaware,OH,40.2851,-83.0741
Schertz,TX,29.565,-98.2535
North Miami Beach,FL,25.9302,-80.1659
Woonsocket,RI,42.001,-71.4993
Hollister,CA,36.8555,-121.3986
Campbell,CA,37.2802,-121.9539
Buffalo Grove,IL,42.1675,-87.9615
Edmonds,WA,47.8115,-122.3533
Catonsville,MD,39.2646,-76.7424
Manassas,VA,38.7479,-77.4838
Vineyard,CA,38.474,-121.324
Puyallup,WA,47.1793,-122.2902
San Bruno,CA,37.6256,-122.4313
Coachella,CA,33.6905,-116.143
Jefferson City,MO,38.5676,-92.1759
French Valley,CA,33.5999,-117.1069
Midland,MI,43.6241,-84.2319
Beverly,MA,42.5681,-70.8627
Mableton,GA,33.8133,-84.5655
Danville,VA,36.5831,-79.4088
Moline,IL,41.4821,-90.492
Bullhead City,AZ,35.1205,-114.5461
Peachtree Corners,GA,33.967,-84.232
Linton Hall,VA,38.7551,-77.575
Coppell,TX,32.9639,-96.9903
Annandale,VA,38.8324,-77.196
Lebanon,TN,36.204,-86.3481
Altadena,CA,34.1927,-118.1346
Land O' Lakes,FL,28.2075,-82.4476
Grove City,OH,39.8654,-83.069
Belleville,IL,38.5164,-89.99
Post Falls,ID,47.7213,-116.9384
Marion,IA,42.0451,-91.585
Fitchburg,MA,42.5912,-71.8156
Brookfield,WI,43.064,-88.1231
Coram,NY,40.8812,-73.0059
Princeton,FL,25.5396,-80.3971
Weslaco,TX,26.1599,-97.9877
Shelton,CT,41.306,-73.1383
Marlborough,MA,42.3494,-71.5468
Milton,GA,34.1353,-84.3139
Rancho Palos Verdes,CA,33.7554,-118.3634
Hallandale Beach,FL,25.9854,-80.1423
Woburn,MA,42.4869,-71.1543
Brighton,CO,39.9716,-104.7963
Indian Trail,NC,35.0699,-80.6452
Reynoldsburg,OH,39.9588,-82.7943
Romeoville,IL,41.6318,-88.0997
Maplewood,MN,44.9842,-93.0247
Lynnwood,WA,47.8284,-122.3033
Lancaster,OH,39.7248,-82.6049
Covington,KY,39.0334,-84.5166
Mount Juliet,TN,36.199,-86.5115
Friendswood,TX,29.511,-95.1981
Germantown,TN,35.0829,-89.7824
Lancaster,TX,32.5922,-96.7739
Annapolis,MD,38.9706,-76.5047
Meadow Woods,FL,28.3698,-81.3467
Westfield,MA,42.1382,-72.7561
Essex,MD,39.3021,-76.4449
Cedar Falls,IA,42.5195,-92.4536
Kearny,NJ,40.7528,-74.1202
Bartlett,IL,41.9804,-88.2071
Woodlawn,MD,39.3054,-76.7489
DeKalb,IL,41.9314,-88.7481
Pine Bluff,AR,34.2116,-92.0173
Crystal Lake,IL,42.2333,-88.3351
New Berlin,WI,42.9726,-88.1291
Lake Oswego,OR,45.4129,-122.7004
Findlay,OH,41.0469,-83.6379
Valley Stream,NY,40.6647,-73.7043
The Acreage,FL,26.774,-80.2779
Cottage Grove,MN,44.8161,-92.9274
Cape Girardeau,MO,37.3109,-89.5597
Plant City,FL,28.014,-82.1201
Culver City,CA,34.0058,-118.3968
Oviedo,FL,28.658,-81.1872
Hurst,TX,32.8353,-97.1809
Hobbs,NM,32.7281,-103.16
Duncanville,TX,32.646,-96.9127
Waipahu,HI,21.3859,-158.0101
Hutchinson,KS,38.0671,-97.9081
DeLand,FL,29.0225,-81.2875
Fort Lee,NJ,40.8509,-73.9713
Apache Junction,AZ,33.3985,-111.535
Rexburg,ID,43.8226,-111.7919
Lincoln Park,MI,42.2432,-83.1811
Lake Stevens,WA,48.0024,-122.0953
Severna Park,MD,39.087,-76.5687
Issaquah,WA,47.5439,-122.0471
Rosenberg,TX,29.5456,-95.8223
Chelsea,MA,42.3959,-71.0325
Lakewood Ranch,FL,27.4185,-82.3948
Carol Stream,IL,41.9181,-88.1307
Aventura,FL,25.9566,-80.1371
West Fargo,ND,46.8573,-96.9057
Bettendorf,IA,41.5657,-90.4765
Park Ridge,IL,42.0125,-87.8436
Greer,SC,34.933,-82.2313
Quincy,IL,39.9336,-91.3799
Grants Pass,OR,42.4333,-123.3317
Parkland,WA,47.1417,-122.4376
Royal Palm Beach,FL,26.7038,-80.2241
Warren,OH,41.239,-80.8174
Streamwood,IL,42.0209,-88.1779
Roy,UT,41.1714,-112.0485
Keizer,OR,45.0028,-123.0243
Owasso,OK,36.2878,-95.8311
Navarre,FL,30.4174,-86.8907
Peachtree City,GA,33.3942,-84.571
Menomonee Falls,WI,43.1487,-88.1227
La Vergne,TN,36.02,-86.5586
Prattville,AL,32.4597,-86.4573
Valrico,FL,27.9193,-82.2293
San Gabriel,CA,34.0949,-118.099
Clinton,MD,38.7499,-76.9063
Vestavia Hills,AL,33.4518,-86.7437
Bell Gardens,CA,33.9663,-118.155
Security-Widefield,CO,38.7489,-104.7142
Stanton,CA,33.8003,-117.9935
Westerville,OH,40.1241,-82.921
Wheeling,IL,42.1308,-87.924
Atlantic City,NJ,39.3797,-74.4527
Phenix City,AL,32.4585,-85.0253
Calexico,CA,32.6849,-115.4944
Winter Springs,FL,28.6889,-81.2703
Urbana,IL,40.1107,-88.1973
Mechanicsville,VA,37.6263,-77.3561
La Quinta,CA,33.6536,-116.2785
East Point,GA,33.6696,-84.4701
Georgetown,KY,38.2247,-84.5487
Clovis,NM,34.4376,-103.1923
Riviera Beach,FL,26.7813,-80.0741
Hot Springs,AR,34.4892,-93.0501
Sun City,AZ,33.6165,-112.2819
Adelanto,CA,34.5814,-117.4397
Northglenn,CO,39.9108,-104.9783
Portage,IN,41.5856,-87.1797
Holyoke,MA,42.2125,-72.6411
Lewiston,ME,44.0915,-70.1681
Tupelo,MS,34.2692,-88.7318
Montclair,CA,34.0715,-117.6981
Hilton Head Island,SC,32.1896,-80.7499
Winchester,NV,36.1365,-115.137
Rome,GA,34.2662,-85.1863
Central Islip,NY,40.7836,-73.1945
Fuquay-Varina,NC,35.5953,-78.7778
Evans,GA,33.5619,-82.1351
New Albany,IN,38.309,-85.8234
Bartlesville,OK,36.7365,-95.9456
Monrovia,CA,34.165,-117.9921
Pleasant Grove,UT,40.3716,-111.7412
Carpentersville,IL,42.1227,-88.2896
Pacifica,CA,37.6113,-122.4782
South Miami Heights,FL,25.5886,-80.3862
Oregon City,OR,45.3418,-122.5924
La Puente,CA,34.0323,-117.9533
Greenfield,WI,42.9619,-88.0052
Foothill Farms,CA,38.6867,-121.3475
Mission Bend,TX,29.6948,-95.6658
Tooele,UT,40.5393,-112.3082
Estero,FL,26.4276,-81.7951
Midlothian,TX,32.4669,-96.989
Cedar City,UT,37.6834,-113.0956
Leavenworth,KS,39.3239,-94.924
Copperas Cove,TX,31.1192,-97.914
Kearns,UT,40.6519,-112.0095
Tucker,GA,33.8436,-84.2024
Wildomar,CA,33.6173,-117.2582
Martinez,CA,37.9985,-122.1161
Hanover Park,IL,41.9818,-88.1446
Muskogee,OK,35.7432,-95.3567
Oakton,VA,38.8887,-77.3016
Rock Island,IL,41.4699,-90.5827
Richfield,MN,44.8763,-93.2829
La Presa,CA,32.711,-117.0027
South Valley,NM,35.0093,-106.6819
Kiryas Joel,NY,41.3411,-74.1667
Hilliard,OH,40.0353,-83.1578
Beloit,WI,42.523,-89.0184
Claremont,CA,34.1259,-117.7153
Oak Creek,WI,42.8803,-87.9009
Sun Prairie,WI,43.1825,-89.2362
Elmont,NY,40.7033,-73.7078
Commack,NY,40.8435,-73.2833
Merrillville,IN,41.4728,-87.3196
Upper Arlington,OH,40.0272,-83.0704
Woodstock,GA,34.1026,-84.5091
Douglasville,GA,33.7384,-84.7054
Farmers Branch,TX,32.9272,-96.8804
Socorro,TX,31.6383,-106.2601
La Porte,TX,29.6689,-95.0484
Dunedin,FL,28.0329,-82.7862
North Ridgeville,OH,41.3852,-82.0195
Olney,MD,39.1465,-77.0715
San Luis,AZ,32.4911,-114.7089
Richmond West,FL,25.6105,-80.4297
Randallstown,MD,39.3723,-76.8024
Moorpark,CA,34.2861,-118.8768
Benton,AR,34.5776,-92.5713
Kaneohe,HI,21.4062,-157.7904
Lauderdale Lakes,FL,26.1682,-80.2017
Windsor,CO,40.469,-104.9198
Roseville,MN,45.0155,-93.1545
El Mirage,AZ,33.5905,-112.3271
East Meadow,NY,40.7197,-73.5604
Parkland,FL,26.3219,-80.2533
Plainfield,IN,39.6954,-86.3716
Norristown,PA,40.1225,-75.3398
Inver Grove Heights,MN,44.8247,-93.0596
Marion,OH,40.5973,-83.1227
Franklin,WI,42.8854,-88.0104
Temple City,CA,34.1022,-118.0579
Midvale,UT,40.6148,-111.8927
Salisbury,NC,35.6658,-80.4905
Egypt Lake-Leto,FL,28.0177,-82.5062
San Juan,TX,26.1903,-98.152
Carrollwood,FL,28.0577,-82.5148
Owings Mills,MD,39.4115,-76.7913
Fruit Cove,FL,30.0972,-81.6175
Monroe,NC,35.0063,-80.5596
Richmond,IN,39.8318,-84.8905
Cookeville,TN,36.1482,-85.5109
Richmond,KY,37.7307,-84.2925
Kendall West,FL,25.7065,-80.4388
Torrington,CT,41.8349,-73.1282
Stockbridge,GA,33.5254,-84.2295
Springville,UT,40.1638,-111.6205
Fair Oaks,VA,38.8653,-77.3586
Addison,IL,41.9313,-88.0085
Oswego,IL,41.6834,-88.3372
Gahanna,OH,40.0251,-82.8637
American Fork,UT,40.3783,-111.7953
Brunswick,OH,41.2465,-81.8198
Hinesville,GA,31.8248,-81.6137
Watertown Town,MA,42.37,-71.1774
Calumet City,IL,41.6134,-87.5505
Orangevale,CA,38.6881,-121.2209
Wildwood,MO,38.58,-90.6698
Oakville,MO,38.4479,-90.3199
Chillum,MD,38.9666,-76.9791
Redmond,OR,44.2612,-121.181
Fair Lawn,NJ,40.9359,-74.1177
Mason,OH,39.3571,-84.3023
West Hollywood,CA,34.0883,-118.3719
Graham,WA,47.0322,-122.2827
Golden Glades,FL,25.9129,-80.2013
Sahuarita,AZ,31.9323,-110.9654
Prairieville,LA,30.3151,-90.9571
San Juan Capistrano,CA,33.5008,-117.6544
Pueblo West,CO,38.3465,-104.7246
Timberwood Park,TX,29.6995,-98.4838
Oildale,CA,35.4293,-119.0306
Butte,MT,45.902,-112.6571
University Place,WA,47.2147,-122.5461
Long Beach,NY,40.5887,-73.666
Merritt Island,FL,28.3139,-80.6708
University City,MO,38.6657,-90.3315
Northbrook,IL,42.1292,-87.8352
Del Rio,TX,29.3708,-100.8801
Canton,GA,34.2467,-84.4897
Manhattan Beach,CA,33.8894,-118.3967
Prosper,TX,33.2394,-96.8087
Manitowoc,WI,44.0991,-87.6812
Fairborn,OH,39.801,-84.0094
McMinnville,OR,45.211,-123.1918
Lewiston,ID,46.3934,-116.9933
Meridian,MS,32.3846,-88.6896
College Park,MD,38.996,-76.9337
Valparaiso,IN,41.4783,-87.0506
Goshen,IN,41.5743,-85.8309
Pleasant Hill,CA,37.9539,-122.0759
Spanaway,WA,47.0979,-122.4233
Stow,OH,41.1765,-81.4344
Westmont,CA,33.9417,-118.3018
Pikesville,MD,39.3893,-76.702
South Riding,VA,38.912,-77.5132
Cooper City,FL,26.0463,-80.2862
Montgomery Village,MD,39.1788,-77.1954
Dakota Ridge,CO,39.6192,-105.1344
Lufkin,TX,31.3217,-94.7277
New City,NY,41.1542,-73.9912
San Dimas,CA,34.1082,-117.809
Crown Point,IN,41.4143,-87.3457
Westlake,OH,41.4524,-81.9294
Kearney,NE,40.7011,-99.0833
Syracuse,UT,41.0859,-112.0698
Eastpointe,MI,42.4657,-82.9461
Weatherford,TX,32.7536,-97.7723
Woodridge,IL,41.737,-88.0409
Kingman,AZ,35.217,-114.0105
Leawood,KS,38.9075,-94.6258
Cibolo,TX,29.5634,-98.2115
Deer Park,TX,29.6898,-95.1151
Englewood,CO,39.6468,-104.9942
Walla Walla,WA,46.0671,-118.3368
Statesboro,GA,32.4375,-81.7751
Uniondale,NY,40.7176,-73.5947
Alabaster,AL,33.2198,-86.8225
Kennesaw,GA,34.026,-84.6177
Gadsden,AL,34.0086,-86.0157
Baldwin,NY,40.6511,-73.6075
Harker Heights,TX,31.0572,-97.6446
Goldsboro,NC,35.3778,-77.9717
Ken Caryl,CO,39.577,-105.1144
Petersburg,VA,37.2043,-77.3913
Huntington Station,NY,40.8446,-73.405
Gillette,WY,44.2752,-105.4982
Chester,PA,39.8456,-75.3718
West Little River,FL,25.8571,-80.2367
Helena,MT,46.5965,-112.0202
Bethel Park,PA,40.3238,-80.0364
Martinez,GA,33.5209,-82.0985
East Lake,FL,28.1206,-82.6868
Spring Valley,NY,41.1151,-74.0486
Cottonwood Heights,UT,40.6137,-111.8144
Cleburne,TX,32.3568,-97.4151
Foster City,CA,37.5553,-122.2659
Canyon Lake,TX,29.8761,-98.2611
Sherwood,AR,34.8507,-92.2029
Clearfield,UT,41.103,-112.0238
Dana Point,CA,33.4733,-117.6967
Rochester,NH,43.299,-70.9787
Glendale Heights,IL,41.9196,-88.0785
Kaysville,UT,41.029,-111.9456
Bell,CA,33.9801,-118.1798
Andover,MN,45.2571,-93.3265
Brooklyn Center,MN,45.0681,-93.3162
Desert Hot Springs,CA,33.955,-116.5429
Menlo Park,CA,37.4685,-122.1673
Los Gatos,CA,37.2304,-121.9562
